"","genus","ResolvedName","csr_c","csr_r","usda_habit","usda_growth","usda_allelo","usda_lifespan","usda_nitro","usda_toxic","hyb_prop","hyb_ratio","gpi_inv_cong","gpi_inv_else","will_rangesize","will_preciprange","will_phrange","reg_native","gir_nuisance","Seed_Dispersal_Category"
"4847","Trillium","Trillium viridescens",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,72232142653,650.8599854,3.210000038,FALSE,FALSE,NA
"4848","Viola","Viola cucullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,NA
"4849","Allium","Allium stellatum",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"4850","Asplenium","Asplenium trichomanes",NA,NA,NA,NA,NA,NA,NA,NA,0.648148148,0.259259259,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4851","Asplenium","Asplenium trichomanes",NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.166666667,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4852","Asplenium","Asplenium trichomanes",NA,NA,NA,NA,NA,NA,NA,NA,300,1.5,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4853","Dryopteris","Dryopteris clintoniana",NA,NA,NA,NA,NA,NA,NA,NA,0.92506938,0.212765957,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4854","Rhododendron","Rhododendron carolinianum",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4855","Talinum","Talinum calycinum",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"4856","Trillium","Trillium pusillum",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,82344815532,900.4700317,3.25,FALSE,FALSE,NA
"4857","Trillium","Trillium sulcatum",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,78741229895,928.4699707,3.080000162,FALSE,FALSE,NA
"4858","Solidago","Solidago shortii",NA,NA,NA,NA,NA,NA,NA,NA,0.124223602,0.042857143,TRUE,FALSE,3907847581,98.2199707,2.220000267,FALSE,FALSE,NA
"4859","Dryopteris","Dryopteris carthusiana",73.4480926541415,17.0540243477744,NA,NA,NA,NA,NA,NA,0.92506938,0.212765957,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4860","Pinus","Pinus palustris",NA,NA,"Tree","Rapid","No","Moderate","None","None",0.216216216,0.08,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4861","Callisia","Callisia rosea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4862","Carex","Carex bromoides",NA,NA,NA,NA,NA,NA,NA,NA,0.024607728,0.104582844,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4863","Carex","Carex bromoides",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4864","Carex","Carex bromoides",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4865","Achillea","Achillea alpina",NA,NA,NA,NA,NA,NA,NA,NA,0.790960452,0.233333333,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"4866","Agastache","Agastache cana",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,52892704953,819.8799744,3.089999676,FALSE,FALSE,NA
"4867","Amsonia","Amsonia rigida",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,12152425204,404.4500732,2.340000153,FALSE,FALSE,NA
"4868","Anisacanthus","Anisacanthus quadrifidus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,18713023687,413.2600403,1.829999924,FALSE,FALSE,NA
"4869","Asarum","Asarum shuttleworthii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,78088422605,1391.890015,3.439999819,FALSE,FALSE,NA
"4870","Asclepias","Asclepias quadrifolia",NA,NA,NA,NA,NA,NA,NA,NA,0.037023325,0.013513514,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4871","Asplenium","Asplenium resiliens",NA,NA,NA,NA,NA,NA,NA,NA,0.648148148,0.259259259,FALSE,FALSE,7.37e+11,2129.450012,7.259999633,FALSE,FALSE,NA
"4872","Asplenium","Asplenium resiliens",NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.166666667,FALSE,FALSE,7.37e+11,2129.450012,7.259999633,FALSE,FALSE,NA
"4873","Asplenium","Asplenium resiliens",NA,NA,NA,NA,NA,NA,NA,NA,300,1.5,FALSE,FALSE,7.37e+11,2129.450012,7.259999633,FALSE,FALSE,NA
"4874","Camassia","Camassia cusickii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,33164122470,1580.38002,3.980000019,FALSE,FALSE,NA
"4875","Carex","Carex fraseriana",NA,NA,NA,NA,NA,NA,NA,NA,0.024607728,0.104582844,TRUE,FALSE,49456853621,1385.160034,2.909999847,FALSE,FALSE,NA
"4876","Carex","Carex fraseriana",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,49456853621,1385.160034,2.909999847,FALSE,FALSE,NA
"4877","Carex","Carex fraseriana",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,49456853621,1385.160034,2.909999847,FALSE,FALSE,NA
"4878","Carex","Carex gravida",NA,NA,NA,NA,NA,NA,NA,NA,0.024607728,0.104582844,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4879","Carex","Carex gravida",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4880","Carex","Carex gravida",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4881","Carex","Carex pseudocyperus",34.1626640631785,31.6181617910334,NA,NA,NA,NA,NA,NA,0.024607728,0.104582844,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4882","Carex","Carex pseudocyperus",34.1626640631785,31.6181617910334,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4883","Carex","Carex pseudocyperus",34.1626640631785,31.6181617910334,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4884","Carex","Carex sartwellii",13.3187160566895,29.2677770879802,NA,NA,NA,NA,NA,NA,0.024607728,0.104582844,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4885","Carex","Carex sartwellii",13.3187160566895,29.2677770879802,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4886","Carex","Carex sartwellii",13.3187160566895,29.2677770879802,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4887","Carex","Carex trichocarpa",NA,NA,"Graminoid","Rapid","No","Long","None","None",0.024607728,0.104582844,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4888","Carex","Carex trichocarpa",NA,NA,"Graminoid","Rapid","No","Long","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4889","Carex","Carex trichocarpa",NA,NA,"Graminoid","Rapid","No","Long","None","None",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4890","Clintonia","Clintonia umbellulata",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,2.01e+11,1516.880005,3.039999962,FALSE,FALSE,NA
"4891","Clusia","Clusia rosea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4892","Convallaria","Convallaria montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4893","Coptis","Coptis trifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4894","Coreopsis","Coreopsis gladiata",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4895","Cypripedium","Cypripedium reginae",NA,NA,NA,NA,NA,NA,NA,NA,0.735294118,0.058823529,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4896","Diarrhena","Diarrhena americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,1.7e+11,1209.850037,3.839999914,FALSE,FALSE,NA
"4897","Dioscorea","Dioscorea quaternata",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,2.86e+11,952.710022,3.659999847,FALSE,FALSE,NA
"4898","Dioscorea","Dioscorea quaternata",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,2.86e+11,952.710022,3.659999847,FALSE,FALSE,NA
"4899","Eleocharis","Eleocharis erythropoda",NA,NA,NA,NA,NA,NA,NA,NA,0.057110223,0.029126214,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4900","Eleocharis","Eleocharis exigua",NA,NA,NA,NA,NA,NA,NA,NA,0.057110223,0.029126214,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4901","Eriogonum","Eriogonum allenii",NA,NA,NA,NA,NA,NA,NA,NA,0.016457654,0.020242915,FALSE,FALSE,22062445445,796.1000366,1.539999962,FALSE,FALSE,NA
"4902","Euonymus","Euonymus obovatus",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4903","Euonymus","Euonymus obovatus",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4904","Fraxinus","Fraxinus nigra",NA,NA,"Tree","Slow","No","Moderate","None","None",0.476190476,0.047619048,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"4905","Gordonia","Gordonia lasianthus",NA,NA,"Tree, Shrub","Slow","No","Moderate","None","None",NA,NA,FALSE,FALSE,1.98e+11,747.9400024,3.409999847,FALSE,FALSE,"Anemochory"
"4906","Gymnocarpium","Gymnocarpium dryopteris",33.0915831759813,56.4102653558767,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4907","Hamamelis","Hamamelis ovalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,13798307765,249.7399902,2,FALSE,FALSE,NA
"4908","Heuchera","Heuchera parviflora",NA,NA,NA,NA,NA,NA,NA,NA,3.296703297,0.214285714,FALSE,FALSE,1.43e+11,1391.97998,3.21999979,FALSE,FALSE,NA
"4909","Hydrocharis","Hydrocharis spongia",NA,NA,"Forb/herb","Moderate","No","Short","None","None",NA,NA,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA
"4910","Hydrocotyle","Hydrocotyle verticillata",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4911","Iliamna","Iliamna remota",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4912","Iris","Iris hexagona",NA,NA,NA,NA,NA,NA,NA,NA,0.233100233,0.08974359,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4913","Lepidium","Lepidium virginicum",9.1824812274268,61.4902508671886,NA,NA,NA,NA,NA,NA,3.571428571,0.125,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4914","Lepidium","Lepidium virginicum",9.1824812274268,61.4902508671886,NA,NA,NA,NA,NA,NA,0.014992504,0.00862069,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4915","Lewisia","Lewisia nevadensis",NA,NA,NA,NA,NA,NA,NA,NA,4.093567251,0.368421053,FALSE,FALSE,6.01e+11,4763.339844,7.360000014,FALSE,FALSE,NA
"4916","Lewisia","Lewisia pygmaea",NA,NA,NA,NA,NA,NA,NA,NA,4.093567251,0.368421053,FALSE,FALSE,77231003002,1662,5.719999552,FALSE,FALSE,NA
"4917","Lindernia","Lindernia grandiflora",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,67936471599,615.4400024,3.119999886,FALSE,FALSE,NA
"4918","Mecardonia","Mecardonia procumbens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,NA
"4919","Mimosa","Mimosa strigillosa",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,1.87e+11,1069.73999,4.659999847,FALSE,FALSE,NA
"4920","Myosotis","Myosotis alpestris",20.5898924007387,54.7155561669148,NA,NA,NA,NA,NA,NA,0.03417635,0.012987013,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4921","Nemopanthus","Nemopanthus mucronatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4922","Nemophila","Nemophila aphylla",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,1.34e+11,693.1799927,4.020000219,FALSE,FALSE,NA
"4923","Oenothera","Oenothera humifusa",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4924","Oenothera","Oenothera humifusa",NA,NA,NA,NA,NA,NA,NA,NA,0.102145046,0.04494382,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4925","Oplismenus","Oplismenus hirtellus",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4926","Pediomelum","Pediomelum subacaule",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,17923416337,492.7999268,2.580000162,FALSE,FALSE,NA
"4927","Pediomelum","Pediomelum subacaule",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,17923416337,492.7999268,2.580000162,FALSE,FALSE,NA
"4928","Phemeranthus","Phemeranthus calcaricus",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,17042187029,713.9099121,3.339999676,FALSE,FALSE,NA
"4929","Phlox","Phlox amoena",NA,NA,NA,NA,NA,NA,NA,NA,0.408163265,0.1,FALSE,FALSE,2e+11,1294.640015,3.680000067,FALSE,FALSE,NA
"4930","Phlox","Phlox buckleyi",NA,NA,NA,NA,NA,NA,NA,NA,0.408163265,0.1,FALSE,FALSE,23328884448,706.6500244,1.610000134,FALSE,FALSE,NA
"4931","Physostegia","Physostegia leptophylla",NA,NA,NA,NA,NA,NA,NA,NA,33.33333333,0.333333333,FALSE,FALSE,51470336331,516.4200439,3.359999657,FALSE,FALSE,NA
"4932","Pieris","Pieris phillyreifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,74549734253,606.5899658,3.170000076,FALSE,FALSE,NA
"4933","Portulaca","Portulaca pilosa",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,TRUE,"Autochory"
"4934","Portulaca","Portulaca umbraticola",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"4935","Quercus","Quercus laurifolia",NA,NA,"Tree","Rapid","No","Short","None","None",1.865203762,0.811363636,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4936","Quercus","Quercus pagoda",NA,NA,"Tree","Moderate","No","Moderate","None","None",1.865203762,0.811363636,TRUE,FALSE,3.37e+11,715.249939,3.879999638,FALSE,FALSE,"Zoochory"
"4937","Rhododendron","Rhododendron tomentosum",NA,NA,"Shrub",NA,"No","Short","None","Slight",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4938","Salix","Salix myricoides",NA,NA,NA,NA,NA,NA,NA,NA,0.594652598,0.627358491,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4939","Salix","Salix pyrifolia",NA,NA,NA,NA,NA,NA,NA,NA,0.594652598,0.627358491,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"4940","Sedum","Sedum borschii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,68926007463,1920.82991,3.269999504,FALSE,FALSE,NA
"4941","Sedum","Sedum borschii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,68926007463,1920.82991,3.269999504,FALSE,FALSE,NA
"4942","Sedum","Sedum borschii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,68926007463,1920.82991,3.269999504,FALSE,FALSE,NA
"4943","Sisyrinchium","Sisyrinchium nashii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,1.66e+11,1246.470093,4.00999999,FALSE,FALSE,NA
"4944","Solidago","Solidago drummondii",NA,NA,NA,NA,NA,NA,NA,NA,0.124223602,0.042857143,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4945","Sporobolus","Sporobolus rigidus",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4946","Sporobolus","Sporobolus rigidus",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4947","Sporobolus","Sporobolus rigidus",NA,NA,NA,NA,NA,NA,NA,NA,1.086956522,0.125,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4948","Sporobolus","Sporobolus rigidus",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4949","Stenanthium","Stenanthium gramineum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4950","Thalia","Thalia geniculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"4951","Trillium","Trillium simile",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,7921357050,1146.780029,1.429999828,FALSE,FALSE,NA
"4952","Veratrum","Veratrum virginicum",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,3.52e+11,1391.450012,4.069999695,FALSE,FALSE,NA
"4953","Viola","Viola rotundifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4954","Gaultheria","Gaultheria procumbens",NA,NA,"Subshrub, Shrub","Slow","No","Long","None","None",2.222222222,0.1,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4955","Amelanchier","Amelanchier nantucketensis",NA,NA,NA,NA,NA,NA,NA,NA,1.169590643,0.105263158,TRUE,FALSE,14932228516,480.0300293,2.329999924,FALSE,FALSE,NA
"4956","Asclepias","Asclepias perennis",NA,NA,NA,NA,NA,NA,NA,NA,0.037023325,0.013513514,TRUE,FALSE,3.56e+11,738.9700317,3.920000076,FALSE,FALSE,NA
"4957","Echinacea","Echinacea simulata",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4958","Gomphrena","Gomphrena haageana",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,13509722339,646.3600006,1.489999771,FALSE,FALSE,NA
"4959","Hesperocyparis","Hesperocyparis glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,1.05e+11,964.8500061,7.399999976,FALSE,FALSE,NA
"4960","Milium","Milium effusum",34.2511739660438,49.628196116618,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4961","Muhlenbergia","Muhlenbergia lindheimeri",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,60687520409,571.25,2.200000286,FALSE,FALSE,NA
"4962","Muhlenbergia","Muhlenbergia lindheimeri",NA,NA,NA,NA,NA,NA,NA,NA,0.052882073,0.016129032,TRUE,FALSE,60687520409,571.25,2.200000286,FALSE,FALSE,NA
"4963","Phlox","Phlox amplifolia",NA,NA,NA,NA,NA,NA,NA,NA,0.408163265,0.1,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4964","Pieris","Pieris floribunda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4965","Polemonium","Polemonium carneum",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,1.87e+11,5340.590149,4.630000114,FALSE,FALSE,NA
"4966","Prosartes","Prosartes lanuginosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4967","Pycnanthemum","Pycnanthemum curvipes",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,8893926033,419.7600098,1.510000229,FALSE,FALSE,NA
"4968","Silphium","Silphium mohrii",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,15815832016,492.7999268,2.310000181,FALSE,FALSE,NA
"4969","Itea","Itea virginica",NA,NA,"Shrub","Slow","No","Short","None","None",NA,NA,FALSE,FALSE,7.46e+11,1294.640015,4.289999723,FALSE,FALSE,NA
"4970","Amsonia","Amsonia illustris",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,1.05e+11,533.8900146,3.339999676,FALSE,FALSE,NA
"4971","Actaea","Actaea rubifolia",NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0.25,FALSE,FALSE,29362715086,810.3499756,3.119999886,FALSE,FALSE,NA
"4972","Magnolia","Magnolia grandiflora",NA,NA,"Tree","Moderate","No","Long","None","None",0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4973","Melampodium","Melampodium divaricatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4974","Pinus","Pinus longaeva",NA,NA,NA,NA,NA,NA,NA,NA,0.216216216,0.08,TRUE,FALSE,3.6e+11,1662,7.460000396,FALSE,FALSE,NA
"4975","Pistia","Pistia stratiotes",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,"Hydrochory"
"4976","Polystichum","Polystichum braunii",NA,NA,NA,NA,NA,NA,NA,NA,4.666666667,0.56,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4977","Prosartes","Prosartes maculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,61453417666,1202.710022,3.109999895,FALSE,FALSE,NA
"4978","Thymophylla","Thymophylla tenuiloba",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,NA
"4979","Tsuga","Tsuga caroliniana",NA,NA,"Tree","Slow","No","Moderate","None","None",0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4980","Diervilla","Diervilla sessilifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,33476015175,1391.890015,1.440000057,FALSE,FALSE,NA
"4981","Coreopsis","Coreopsis palustris",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,5807852003,280.8400879,2.570000172,FALSE,FALSE,NA
"4982","Duranta","Duranta erecta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"Zoochory"
"4983","Eustoma","Eustoma russellianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4984","Halesia","Halesia diptera",NA,NA,"Tree, Shrub","Moderate","No",NA,"None",NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"4985","Paxistima","Paxistima canbyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4986","Clematis","Clematis texensis",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,14896153823,260.1699829,1.800000191,FALSE,FALSE,NA
"4987","Arabis","Arabis caucasica",40.3072740855268,24.4012414352371,NA,NA,NA,NA,NA,NA,0.035267149,0.018691589,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Autochory"
"4988","Oenothera","Oenothera tetragona",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4989","Oenothera","Oenothera tetragona",NA,NA,NA,NA,NA,NA,NA,NA,0.102145046,0.04494382,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4990","Potentilla","Potentilla neumanniana",NA,NA,NA,NA,NA,NA,NA,NA,0.163203816,0.145251397,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,"Anemochory"
"4991","Rudbeckia","Rudbeckia speciosa",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4992","Asplenium","Asplenium scolopendrium",NA,NA,NA,NA,NA,NA,NA,NA,0.648148148,0.259259259,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4993","Asplenium","Asplenium scolopendrium",NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,0.166666667,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4994","Asplenium","Asplenium scolopendrium",NA,NA,NA,NA,NA,NA,NA,NA,300,1.5,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4995","Leucothoe","Leucothoe catesbaei",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4996","Polemonium","Polemonium boreale",NA,NA,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4997","Talinum","Talinum paniculatum",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,NA,NA,NA,TRUE,FALSE,"Zoochory"
"4998","Xanthorhiza","Xanthorhiza simplicissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"4999","Hypericum","Hypericum frondosum",NA,NA,NA,NA,NA,NA,NA,NA,0.129032258,0.08,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"5000","Hypericum","Hypericum frondosum",NA,NA,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
"5001","Illicium","Illicium floridanum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,1.11e+11,528.3200684,3.170000076,FALSE,FALSE,"Zoochory"
"5002","Rhododendron","Rhododendron canadense",NA,NA,"Shrub","Moderate","Yes","Long","None","Slight",0,0,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,NA
