accepted_name,acc_name_rank,acc_name_source,acc_name_url,GPI_name,invdefdesc,usdaacceptedsymbol
Solanum elaeagnifolium,species,COL,https://www.catalogueoflife.org/data/taxon/4Y2CJ,solanum elaeagnifolium,Invasive explicitly defined,SOEL
Solanum elaeagnifolium,species,COL,https://www.catalogueoflife.org/data/taxon/4Y2CJ,solanum elaeagnifolium cavanilles,Invasive explicitly defined,SOEL
Solanum erianthum,species,COL,https://www.catalogueoflife.org/data/taxon/6Z5G8,solanum erianthum,Invasive explicitly defined,SOER2
Solanum jamaicense,species,COL,https://www.catalogueoflife.org/data/taxon/4Y2W2,solanum jamaicense,Invasive explicitly defined,SOJA3
Solanum linnaeanum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y34B,solanum linnaeanum,Invasive explicitly defined,SOAM
Solanum lycopersicum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y369,lycopersicon esculentum,Invasive explicitly defined,SOLY2
Solanum lycopersicum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y369,solanum lycopersicum,Invasive explicitly defined,SOLY2
Solanum mammosum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y386,solanum mammosum,Invasive explicitly defined,SOMA2
Solanum mammosum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y386,solanum globiferum,Invasive explicitly defined,SOMA2
Solanum mauritianum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y39K,solanum mauritianum,Invasive explicitly defined,SOMA3
Solanum mauritianum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y39K,solanum mauritianum scop.,Invasive explicitly defined,SOMA3
Solanum melongena,species,COL,https://www.catalogueoflife.org/data/taxon/6YTHR,solanum melongena,Invasive explicitly defined,SOME
Solanum nigrum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y3H2,solanum nigrum,Invasive explicitly defined,SONI
Solanum physalifolium,species,COL,https://www.catalogueoflife.org/data/taxon/4Y3RD,solanum physalifolium,Invasive implicitly defined,SOPH
Solanum pimpinellifolium,species,COL,https://www.catalogueoflife.org/data/taxon/4Y3RS,solanum pimpinellifolium,Invasive undefined,SOPI7
Solanum pseudocapsicum,species,COL,https://www.catalogueoflife.org/data/taxon/6YTJR,solanum pseudocapsicum,Invasive explicitly defined,SOPS
Solanum quitoense,species,COL,https://www.catalogueoflife.org/data/taxon/4Y3XF,solanum quitoense,Invasive explicitly defined,SOQU
Solanum seaforthianum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y47B,solanum seaforthianum,Invasive explicitly defined,SOSE7
Solanum seaforthianum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y47B,solanum seaforthianum andrews,Invasive explicitly defined,SOSE7
Solanum sisymbriifolium,species,COL,https://www.catalogueoflife.org/data/taxon/4Y49N,solanum sisymbriifolium,Invasive explicitly defined,SOSI
Solanum tampicense,species,COL,https://www.catalogueoflife.org/data/taxon/6YTB6,solanum tampicense,Invasive explicitly defined,SOTA3
Solanum torvum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y4HL,solanum torvum,Invasive explicitly defined,SOTO4
Solanum viarum,species,COL,https://www.catalogueoflife.org/data/taxon/6Z5BM,solanum viarum,Invasive explicitly defined,SOVI2
Solanum viarum,species,COL,https://www.catalogueoflife.org/data/taxon/6Z5BM,solanumn viarumn,Invasive explicitly defined,SOVI2
Solanum villosum,species,COL,https://www.catalogueoflife.org/data/taxon/4Y4PP,solanum villosum,Invasive explicitly defined,SOPH
Soleirolia soleirolii,species,COL,https://www.catalogueoflife.org/data/taxon/4Y5GK,soleirolia soleirolii,Invasive explicitly defined,SOSO
Solidago altissima,species,COL,https://www.catalogueoflife.org/data/taxon/4Y752,solidago altissima,Invasive explicitly defined,SOAL6
Solidago altissima,species,COL,https://www.catalogueoflife.org/data/taxon/4Y752,solidago altissima l.,Invasive explicitly defined,SOAL6
Solidago canadensis,species,COL,https://www.catalogueoflife.org/data/taxon/4Y76S,solidago canadensis,Invasive explicitly defined,SOCA6
Solidago canadensis,species,COL,https://www.catalogueoflife.org/data/taxon/4Y76S,solidago canadensis l.,Invasive explicitly defined,SOCA6
Solidago canadensis,species,COL,https://www.catalogueoflife.org/data/taxon/4Y76S,solidago canadensis linnaeus,Invasive explicitly defined,SOCA6
Solidago gigantea,species,COL,https://www.catalogueoflife.org/data/taxon/6Z4X2,solidago gigantea,Invasive explicitly defined,SOGI
Solidago gigantea,species,COL,https://www.catalogueoflife.org/data/taxon/6Z4X2,solidago gigantean,Invasive explicitly defined,SOGI
Solidago gigantea,species,COL,https://www.catalogueoflife.org/data/taxon/6Z4X2,solidago gigantea aiton,Invasive explicitly defined,SOGI
Solidago gigantea,species,COL,https://www.catalogueoflife.org/data/taxon/6Z4X2,"solidago gigantea,",Invasive explicitly defined,SOGI
Solidago gigantea,species,COL,https://www.catalogueoflife.org/data/taxon/6Z4X2,solidago gigantean aiton,Invasive explicitly defined,SOGI
Solidago ptarmicoides,species,COL,https://www.catalogueoflife.org/data/taxon/4Y7GB,solidago ptarmicoides,Invasive explicitly defined,OLAL2
Solidago rigida,species,COL,https://www.catalogueoflife.org/data/taxon/4Y7H9,solidago rigida,Invasive undefined,OLRIR
Solidago sempervirens,species,COL,https://www.catalogueoflife.org/data/taxon/4Y7J2,solidago sempervirens,Invasive explicitly defined,SOSE
Solidago sempervirens,species,COL,https://www.catalogueoflife.org/data/taxon/4Y7J2,solidago sempervirens l.,Invasive explicitly defined,SOSE
Solidago virgaurea,species,COL,https://www.catalogueoflife.org/data/taxon/4Y7L3,solidago virgaurea,Invasive explicitly defined,NA
Solidago x niederederi,hybrid,unresolved,NA,solidago x niederederi,Invasive undefined,NA
Soliva anthemifolia,species,COL,https://www.catalogueoflife.org/data/taxon/4Y7VD,soliva anthemifolia,Invasive explicitly defined,GYAN
Soliva sessilis,species,COL,https://www.catalogueoflife.org/data/taxon/4Y7VW,soliva pterosperma,Invasive explicitly defined,SOSE2
Soliva sessilis,species,COL,https://www.catalogueoflife.org/data/taxon/4Y7VW,soliva sessilis,Invasive explicitly defined,SOSE2
Sonchus arvensis,species,COL,https://www.catalogueoflife.org/data/taxon/4Y969,sonchus arvensis,Invasive explicitly defined,SOAR2
Sonchus arvensis,species,COL,https://www.catalogueoflife.org/data/taxon/4Y969,sonchus arvense,Invasive explicitly defined,SOAR2
Sonchus asper,species,COL,https://www.catalogueoflife.org/data/taxon/4Y96B,sonchus asper,Invasive explicitly defined,SOAS
Sonchus brachyotus,species,COL,https://www.catalogueoflife.org/data/taxon/4Y96S,sonchus brachyotus,Invasive implicitly defined,NA
Sonchus oleraceus,species,COL,https://www.catalogueoflife.org/data/taxon/4Y9CR,sonchus oleraceus,Invasive explicitly defined,SOOL
Sonchus oleraceus,species,COL,https://www.catalogueoflife.org/data/taxon/4Y9CR,sonchus oleraceus l.,Invasive explicitly defined,SOOL
Sonchus tenerrimus,species,COL,https://www.catalogueoflife.org/data/taxon/6YV37,sonchus tenerrimus,Invasive undefined,SOTE3
Sonneratia apetala,species,COL,https://www.catalogueoflife.org/data/taxon/4Y9T8,sonneratia apetala,Invasive implicitly defined,NA
Sorbaria tomentosa,species,COL,https://www.catalogueoflife.org/data/taxon/4YB73,sorbaria tomentosa,Invasive undefined,SOTO7
Sorbus aucuparia,species,COL,https://www.catalogueoflife.org/data/taxon/4YB93,sorbus aucuparia,Invasive explicitly defined,SOAU
Sorbus aucuparia,species,COL,https://www.catalogueoflife.org/data/taxon/4YB93,sorbus aucuparia l.,Invasive explicitly defined,SOAU
Sorbus aucuparia,species,COL,https://www.catalogueoflife.org/data/taxon/4YB93,sorbus acuparia,Invasive explicitly defined,SOAU
Sorghastrum nutans,species,COL,https://www.catalogueoflife.org/data/taxon/4YC4N,sorghastrum nutans,Invasive undefined,SONU2
Sorghum almum,species,COL,https://www.catalogueoflife.org/data/taxon/4YC5K,sorghum almum,Invasive implicitly defined,SOAL
Sorghum arundinaceum,species,COL,https://www.catalogueoflife.org/data/taxon/4YC66,sorghum arundinaceum,Invasive undefined,SOBIA
Sorghum bicolor,species,COL,https://www.catalogueoflife.org/data/taxon/4YC6L,sorgum bicolor,Invasive undefined,SOBI2
Sorghum bicolor,species,COL,https://www.catalogueoflife.org/data/taxon/4YC6L,sorghum bicolor,Invasive undefined,SOBI2
Sorghum drummondii,species,COL,https://www.catalogueoflife.org/data/taxon/4YC8H,sorghum drummondii,Invasive implicitly defined,SOBID
Sorghum halepense,species,COL,https://www.catalogueoflife.org/data/taxon/6YVQ5,sorghum halepense,Invasive explicitly defined,SOHA
Sorghum halepense,species,COL,https://www.catalogueoflife.org/data/taxon/6YVQ5,sorghum halepense (l.) pers.,Invasive explicitly defined,SOHA
Sorghum halepense,species,COL,https://www.catalogueoflife.org/data/taxon/6YVQ5,sorghum halepense (l.) pers. poaceae,Invasive explicitly defined,SOHA
Sorghum halepense,species,COL,https://www.catalogueoflife.org/data/taxon/6YVQ5,sorghum halpense (l.) pers.,Invasive explicitly defined,SOHA
Sparganium erectum,species,COL,https://www.catalogueoflife.org/data/taxon/6Z7P2,sparganium erectum,Invasive explicitly defined,SPER
Sparganium erectum ssp.  erectum,subspecies,COL,https://www.catalogueoflife.org/data/taxon/5L8G4,sparganium ramosum,Invasive undefined,NA
Spartina alterniflora x foliosa,hybrid,unresolved,NA,spartina alterniflora x foliosa,Invasive explicitly defined,NA
Spartina densiflora x foliosa,hybrid,unresolved,NA,spartina densiflora x foliosa,Invasive explicitly defined,NA
Spartina maritima x densiflora,hybrid,unresolved,NA,spartina maritima x densiflora,Invasive undefined,NA
Spartina x townsendii,hybrid,TNRS,http://www.tropicos.org/Name/25512531,spartina x townsendii,Invasive explicitly defined,NA
Spartium junceum,species,COL,https://www.catalogueoflife.org/data/taxon/4YF5V,spartium junceum,Invasive explicitly defined,SPJU2
Spartium junceum,species,COL,https://www.catalogueoflife.org/data/taxon/4YF5V,spartium junceum l. fabaceae,Invasive explicitly defined,SPJU2
Spathandra blackioides,species,COL,https://www.catalogueoflife.org/data/taxon/6YV82,memecylon caeruleum,Invasive explicitly defined,NA
Spathodea campanulata,species,COL,https://www.catalogueoflife.org/data/taxon/4YGF4,spathodea campanulata,Invasive explicitly defined,SPCA2
Spathoglottis plicata,species,COL,https://www.catalogueoflife.org/data/taxon/4YGJH,spathoglottis plicata,Invasive explicitly defined,SPPL
Spergula arvensis,species,COL,https://www.catalogueoflife.org/data/taxon/6YX5D,spergula arvensis,Invasive explicitly defined,SPAR
Spermacoce alata,species,COL,https://www.catalogueoflife.org/data/taxon/4YJKM,spermacoce alata,Invasive explicitly defined,SPAL3
Spermacoce alata,species,COL,https://www.catalogueoflife.org/data/taxon/4YJKM,spermacoce latifolia,Invasive explicitly defined,SPAL3
Spermacoce hispida,species,COL,https://www.catalogueoflife.org/data/taxon/4YJT4,spermacoce hispida,Invasive explicitly defined,NA
Spermacoce verticillata,species,COL,https://www.catalogueoflife.org/data/taxon/4YK63,spermacoce verticillata,Invasive implicitly defined,SPVE2
Sphaeropteris cooperi,species,COL,https://www.catalogueoflife.org/data/taxon/4YRVS,cyathea cooperi,Invasive explicitly defined,CYCO18
Sphaeropteris cooperi,species,COL,https://www.catalogueoflife.org/data/taxon/4YRVS,sphaeropteris cooperi,Invasive explicitly defined,CYCO18
Sphagneticola trilobata,species,COL,https://www.catalogueoflife.org/data/taxon/4YT4S,sphagneticola trilobata,Invasive explicitly defined,SPTR6
Sphagneticola trilobata,species,COL,https://www.catalogueoflife.org/data/taxon/4YT4S,thelechitonia trilobata,Invasive explicitly defined,SPTR6
Sphagneticola trilobata,species,COL,https://www.catalogueoflife.org/data/taxon/4YT4S,wedelia trilobata,Invasive explicitly defined,SPTR6
Sphallerocarpus gracilis,species,COL,https://www.catalogueoflife.org/data/taxon/4YTMF,sphallerocarpus gracilis,Invasive implicitly defined,NA
Sphenoclea zeylanica,species,COL,https://www.catalogueoflife.org/data/taxon/4YVDB,sphenoclea zeylanica,Invasive explicitly defined,SPZE
Spiraea alba,species,COL,https://www.catalogueoflife.org/data/taxon/4Z6DK,spiraea alba,Invasive explicitly defined,SPAL2
Spiraea alba,species,COL,https://www.catalogueoflife.org/data/taxon/4Z6DK,spiraea alba du roi,Invasive explicitly defined,SPAL2
Spiraea chamaedryfolia,species,COL,https://www.catalogueoflife.org/data/taxon/4Z6FX,spiraea chamaedryfolia,Invasive explicitly defined,SPCH3
Spiraea douglasii,species,COL,https://www.catalogueoflife.org/data/taxon/4Z6H5,spiraea douglasii,Invasive explicitly defined,SPDO
Spiraea douglasii,species,COL,https://www.catalogueoflife.org/data/taxon/4Z6H5,spiraea douglasii hook.,Invasive explicitly defined,SPDO
Spiraea japonica,species,COL,https://www.catalogueoflife.org/data/taxon/4Z6KJ,spiraea japonica,Invasive explicitly defined,SPJA
Spiraea tomentosa,species,COL,https://www.catalogueoflife.org/data/taxon/4Z6RT,spiraea tomentosa,Invasive undefined,SPTO2
Spiraea trilobata,species,COL,https://www.catalogueoflife.org/data/taxon/4Z6S5,spiraea trilobata,Invasive undefined,SPTR2
Spiraea x pseudosalicifolia,hybrid,unresolved,NA,spiraea x pseudosalicifolia,Invasive undefined,NA
Spirodela polyrhiza,species,COL,https://www.catalogueoflife.org/data/taxon/4Z7WN,spirodela polyrhiza,Invasive explicitly defined,SPPO
Spirodela punctata,species,COL,https://www.catalogueoflife.org/data/taxon/4Z7WP,landoltia punctata,Invasive explicitly defined,LAPU12
Sporobolus africanus,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCDY,sporobolus africanus,Invasive undefined,SPINC3
Sporobolus alterniflorus,species,COL,https://www.catalogueoflife.org/data/taxon/6ZD2Y,spartina alterniflora,Invasive explicitly defined,SPAL
Sporobolus alterniflorus,species,COL,https://www.catalogueoflife.org/data/taxon/6ZD2Y,spartina alternifolia,Invasive explicitly defined,SPAL
Sporobolus anglicus,species,COL,https://www.catalogueoflife.org/data/taxon/6ZD37,spartina anglica,Invasive explicitly defined,SPAN5
Sporobolus anglicus,species,COL,https://www.catalogueoflife.org/data/taxon/6ZD37,spartina anglica c.e. hubbard,Invasive explicitly defined,SPAN5
Sporobolus fertilis,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCJL,sporobolus fertilis,Invasive undefined,SPINM
Sporobolus indicus,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCL7,sporobolus indicus,Invasive explicitly defined,SPIN4
Sporobolus indicus,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCL7,sporobolus indicus (l.) r. br. var. indicus,Invasive explicitly defined,SPIN4
Sporobolus montevidensis,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCNT,spartina densiflora,Invasive explicitly defined,NA
Sporobolus natalensis,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCP5,sporobolus natalensis,Invasive explicitly defined,NA
Sporobolus neglectus,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCP8,sporobolus neglectus,Invasive explicitly defined,SPNE2
Sporobolus pumilus,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCQS,spartina patens,Invasive explicitly defined,SPPA
Sporobolus pyramidalis,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCQW,sporobolus jacquemonii,Invasive explicitly defined,NA
Sporobolus pyramidalis,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCQW,sporobolus indicus (l.) r. br. var. pyramidalis,Invasive explicitly defined,NA
Sporobolus pyramidalis,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCQW,sporobolus jacquemontii,Invasive explicitly defined,NA
Sporobolus pyramidalis,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCQW,sporobolus pyramidalis,Invasive explicitly defined,NA
Sporobolus tenuissimus,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCTN,sporobolus tenuissimus,Invasive explicitly defined,SPTE3
Sporobolus townsendii,species,COL,https://www.catalogueoflife.org/data/taxon/4ZCTX,spartina townsendii,Invasive undefined,NA
Sporobolus vaginiflorus,species,COL,https://www.catalogueoflife.org/data/taxon/6ZD76,sporobolus vaginiflorus,Invasive explicitly defined,SPVA
Sporobolus x townsendii,hybrid,TNRS,http://www.tropicos.org/Name/100408192,sporobolus x townsendii,Invasive explicitly defined,NA
Stachys annua,species,COL,https://www.catalogueoflife.org/data/taxon/4ZFBH,stachys annua,Invasive implicitly defined,STAN
Stachys arvensis,species,COL,https://www.catalogueoflife.org/data/taxon/4ZFC6,stachys arvensis,Invasive undefined,STAR
Stachys palustris,species,COL,https://www.catalogueoflife.org/data/taxon/6ZH4J,stachys palustris,Invasive implicitly defined,STPA
Stachytarpheta jamaicensis,species,COL,https://www.catalogueoflife.org/data/taxon/4ZG74,stachytarpheta jamaicensis,Invasive explicitly defined,STJA
Stachytarpheta urticifolia,species,COL,https://www.catalogueoflife.org/data/taxon/6ZH5S,stachytarpheta urticifolia,Invasive explicitly defined,STUR
Stellaria alsine,species,COL,https://www.catalogueoflife.org/data/taxon/4ZR8T,stellaria alsine,Invasive explicitly defined,STAL4
Stellaria apetala,species,COL,https://www.catalogueoflife.org/data/taxon/4ZR9C,stellaria pallida,Invasive explicitly defined,STMEM
Stellaria apetala,species,COL,https://www.catalogueoflife.org/data/taxon/4ZR9C,stellaria pallida (dumort.) crep.,Invasive explicitly defined,STMEM
Stellaria graminea,species,COL,https://www.catalogueoflife.org/data/taxon/6ZJ3L,stellaria graminea,Invasive implicitly defined,STGR
